x y z
0.05846154 0.16076923 3.16376755
0.11692308 0.08282051 4.08404438
0.14615385 0.02923077 6.65826770
0.00487179 0.07307692 2.74960390
0.03410256 0.03410256 3.41586265
0.13153846 0.05358974 5.00069087
0.08769231 0.13641026 3.33593285
0.07307692 0.15102564 3.22171803
0.17051282 0.18025641 3.68270575
0.04871795 0.00487179 15.05172343
0.18512821 0.16076923 3.82003386
0.16076923 0.00974359 11.38383591
0.11692308 0.08769231 4.00407211
0.10230769 0.12666667 3.49284600
0.05846154 0.16564103 3.16980250
0.01948718 0.06333333 2.70036564
0.14615385 0.03410256 6.20776752
0.08769231 0.14128205 3.32527031
0.00487179 0.07794872 2.78223332
0.03410256 0.03897436 3.16986468
0.13153846 0.05846154 4.82359747
0.07307692 0.15589744 3.22191781
0.17051282 0.18512821 3.66725064
0.04871795 0.00974359 10.05301456
0.16076923 0.01461538 9.33226921
0.18512821 0.16564103 3.79791899
0.10230769 0.13153846 3.47027267
0.11692308 0.09256410 3.93323245
0.01948718 0.06820513 2.73556561
0.05846154 0.17051282 3.17593953
0.08769231 0.14615385 3.31649539
0.14615385 0.03897436 5.85061097
0.00487179 0.08282051 2.81207945
0.03410256 0.04384615 3.02071727
0.13153846 0.06333333 4.67034144
0.11692308 0.09743590 3.87037220
0.17051282 0.19000000 3.65292307
0.05846154 0.17538462 3.18213544
0.07307692 0.16076923 3.22287527
0.04871795 0.01461538 7.79118939
0.01948718 0.07307692 2.76805500
0.16076923 0.01948718 8.12914028
0.18512821 0.17051282 3.77733925
0.10230769 0.13641026 3.45058947
0.08769231 0.15102564 3.30935399
0.00487179 0.08769231 2.83953934
0.14615385 0.04384615 5.55963838
0.11692308 0.10230769 3.81451600
0.17051282 0.19487179 3.63963865
0.05846154 0.18025641 3.18835544
0.03410256 0.04871795 2.93389666
0.13153846 0.06820513 4.53659789
0.01948718 0.07794872 2.79808216
0.07307692 0.16564103 3.22446492
0.18512821 0.17538462 3.75817766
0.10230769 0.14128205 3.43345373
0.16076923 0.02435897 7.32218439
0.04871795 0.01948718 6.43176895
0.00487179 0.09256410 2.86493241
0.08769231 0.15589744 3.30362722
0.14615385 0.04871795 5.31754813
0.01948718 0.08282051 2.82589939
0.05846154 0.18512821 3.19457160
0.13153846 0.07307692 4.41908545
0.11692308 0.10717949 3.76483077
0.04871795 0.02435897 5.51029418
0.17538462 0.00487179 16.11058176
0.03410256 0.05358974 2.88650980
0.18512821 0.18025641 3.74032791
0.07307692 0.17051282 3.22658095
0.00487179 0.09743590 2.88851927
0.10230769 0.14615385 3.41856555
0.16076923 0.02923077 6.73684633
0.01948718 0.08769231 2.85174177
0.08769231 0.16076923 3.29912629
0.13153846 0.07794872 4.31526077
0.14615385 0.05358974 5.11274872
0.00487179 0.10230769 2.91051516
0.05846154 0.19000000 3.20076155
0.04871795 0.02923077 4.84829816
0.11692308 0.11205128 3.72059918
0.17538462 0.00974359 11.42992180
0.18512821 0.18512821 3.72369316
0.07307692 0.17538462 3.22913404
0.16076923 0.03410256 6.28976139
0.03410256 0.05846154 2.86385211
0.10230769 0.15102564 3.40566216
0.01948718 0.09256410 2.87582017
0.14615385 0.05846154 4.93715823
0.08769231 0.16564103 3.29568813
0.13153846 0.08282051 4.22311434
0.04871795 0.03410256 4.36000752
0.07307692 0.18025641 3.23204862
0.05846154 0.19487179 3.20690745
0.18512821 0.19000000 3.70818495
0.00487179 0.10717949 2.93109985
0.17538462 0.01461538 9.38498126
0.11692308 0.11692308 3.68119948
0.16076923 0.03897436 5.93551237
0.03410256 0.06333333 2.85663531
0.10230769 0.15589744 3.39451303
0.01948718 0.09743590 2.89832044
0.04871795 0.03897436 3.99663815
0.14615385 0.06333333 4.78495577
0.18512821 0.19487179 3.69372239
0.08769231 0.17051282 3.29317172
0.13153846 0.08769231 4.14103056
0.07307692 0.18512821 3.23526076
0.00487179 0.11205128 2.95042491
0.17538462 0.01948718 8.18684477
0.06333333 0.00487179 15.39619148
0.16076923 0.04384615 5.64701734
0.11692308 0.12179487 3.64608984
0.10230769 0.16076923 3.38491570
0.01948718 0.10230769 2.91940504
0.03410256 0.06820513 2.85902088
0.04871795 0.04384615 3.72637537
0.14615385 0.06820513 4.65183362
0.19000000 0.00487179 16.14103678
0.00487179 0.11692308 2.96861932
0.07307692 0.19000000 3.23871622
0.08769231 0.17538462 3.29145495
0.13153846 0.09256410 4.06768991
0.01948718 0.10717949 2.93921563
0.10230769 0.16564103 3.37669216
0.16076923 0.04871795 5.40702492
0.06333333 0.00974359 10.50587082
0.17538462 0.02435897 7.38388728
0.11692308 0.12666667 3.61479607
0.03410256 0.07307692 2.86732977
0.04871795 0.04871795 3.52641068
0.19000000 0.00974359 11.46879713
0.14615385 0.07307692 4.53452909
0.16076923 0.05358974 5.20397661
0.07307692 0.19487179 3.24236901
0.00487179 0.12179487 2.98579364
0.08769231 0.18025641 3.29043192
0.10230769 0.17051282 3.36968571
0.13153846 0.09743590 4.00199933
0.01948718 0.11205128 2.95787573
0.06333333 0.01461538 8.31859308
0.17538462 0.02923077 6.80186364
0.11692308 0.13153846 3.58690168
0.16076923 0.05846154 5.02981271
0.19000000 0.01461538 9.42940095
0.03410256 0.07794872 2.87922959
0.04871795 0.05358974 3.37956470
0.14615385 0.07794872 4.43052034
0.07794872 0.00487179 15.60858923
0.08769231 0.18512821 3.29001071
0.10230769 0.17538462 3.36375828
0.00487179 0.12666667 3.00204340
0.01948718 0.11692308 2.97549327
0.13153846 0.10230769 3.94304181
0.16076923 0.06333333 4.87872810
0.11692308 0.13641026 3.56203982
0.17538462 0.03410256 6.35758323
0.06333333 0.01948718 7.01246837
0.04871795 0.05846154 3.27268782
0.03410256 0.08282051 2.89323136
0.07794872 0.00974359 10.78290331
0.19000000 0.01948718 8.23543108
0.14615385 0.08282051 4.33782269
0.10230769 0.18025641 3.35878806
0.08769231 0.19000000 3.29011138
0.00487179 0.13153846 3.01745165
0.13153846 0.10717949 3.89003945
0.17538462 0.03897436 6.00573536
0.01948718 0.12179487 2.99216276
0.16076923 0.06820513 4.74642744
0.06333333 0.02435897 6.12501482
0.11692308 0.14128205 3.53988657
0.19000000 0.02435897 7.43580527
0.04871795 0.06333333 3.19573189
0.03410256 0.08769231 2.90837882
0.07794872 0.01461538 8.64012741
0.17538462 0.04384615 5.71930669
0.14615385 0.08769231 4.25484854
0.00487179 0.13641026 3.03209100
0.10230769 0.18512821 3.35466746
0.08769231 0.19487179 3.29066437
0.13153846 0.11205128 3.84232594
0.06333333 0.02923077 5.47763236
0.01948718 0.12666667 3.00796732
0.03410256 0.09256410 2.92405565
0.19000000 0.02923077 6.85654228
0.16076923 0.07307692 4.62965912
0.11692308 0.14615385 3.52015537
0.04871795 0.06820513 3.14108210
0.17538462 0.04871795 5.48109141
0.07794872 0.01948718 7.36755006
0.14615385 0.09256410 4.18030891
0.06333333 0.03410256 4.98521354
0.19000000 0.03410256 6.41460052
0.00487179 0.14128205 3.04602534
0.03410256 0.09743590 2.93986474
0.09256410 0.00487179 15.75261171
0.10230769 0.19000000 3.35130137
0.13153846 0.11692308 3.79932574
0.01948718 0.13153846 3.02298023
0.16076923 0.07794872 4.52591262
0.11692308 0.15102564 3.50259222
0.06333333 0.03897436 4.60133051
0.04871795 0.07307692 3.10301840
0.00487179 0.14615385 3.05931113
0.17538462 0.05358974 5.27956186
0.19000000 0.03897436 6.06476135
0.03410256 0.10230769 2.95555174
0.07794872 0.02435897 6.50528747
0.09256410 0.00974359 10.96969188
0.14615385 0.09743590 4.11314304
0.10230769 0.19487179 3.34860561
0.13153846 0.12179487 3.76053820
0.01948718 0.13641026 3.03726636
0.06333333 0.04384615 4.29788927
0.16076923 0.08282051 4.43321559
0.03410256 0.10717949 2.97095610
0.11692308 0.15589744 3.48697167
0.00487179 0.15102564 3.07199850
0.04871795 0.07794872 3.07727308
0.09256410 0.01461538 8.85614663
0.17538462 0.05846154 5.10667956
0.19000000 0.04384615 5.78007155
0.07794872 0.02923077 5.87543077
0.14615385 0.10230769 4.05246702
0.11692308 0.16076923 3.47309332
0.10717949 0.00487179 15.85668469
0.13153846 0.12666667 3.72552514
0.06333333 0.04871795 4.05633997
0.01948718 0.14128205 3.05088336
0.00487179 0.15589744 3.08413218
0.09256410 0.01948718 7.60586728
0.16076923 0.08769231 4.34999430
0.03410256 0.11205128 2.98597925
0.17538462 0.06333333 4.95665429
0.04871795 0.08282051 3.06067479
0.19000000 0.04871795 5.54336601
0.11692308 0.16564103 3.46077883
0.07794872 0.03410256 5.39300609
0.14615385 0.10717949 3.99753604
0.00487179 0.16076923 3.09575222
0.10717949 0.00974359 11.10410357
0.09256410 0.02435897 6.76113306
0.06333333 0.05358974 3.86351641
0.13153846 0.13153846 3.69390115
0.19000000 0.05358974 5.34314525
0.01948718 0.14615385 3.06388262
0.17538462 0.06820513 4.82520161
0.16076923 0.09256410 4.27497527
0.03410256 0.11692308 3.00056385
0.04871795 0.08769231 3.05087035
0.00487179 0.16564103 3.10689462
0.11692308 0.17051282 3.44986926
0.07794872 0.03897436 5.01177614
0.10717949 0.01461538 9.01112976
0.09256410 0.02923077 6.14487250
0.14615385 0.11205128 3.94771602
0.17538462 0.07307692 4.70907853
0.06333333 0.05846154 3.70954867
0.19000000 0.05846154 5.17139061
0.13153846 0.13641026 3.66532574
0.01948718 0.15102564 3.07631013
0.16076923 0.09743590 4.20711470
0.03410256 0.12179487 3.01467993
0.00487179 0.17051282 3.11759184
0.04871795 0.09256410 3.04611272
0.17538462 0.07794872 4.60578200
0.07794872 0.04384615 4.70416334
0.11692308 0.17538462 3.44022284
0.09256410 0.03410256 5.67242493
0.10717949 0.01948718 7.77655888
0.14615385 0.11692308 3.90246226
0.13153846 0.14128205 3.63949706
0.19000000 0.06333333 5.02232595
0.06333333 0.06333333 3.58676296
0.00487179 0.17538462 3.12787327
0.01948718 0.15589744 3.08820715
0.17538462 0.08282051 4.51334695
0.16076923 0.10230769 4.14554687
0.03410256 0.12666667 3.02831572
0.07794872 0.04871795 4.45249499
0.04871795 0.09743590 3.04510220
0.13153846 0.14615385 3.61614665
0.11692308 0.18025641 3.43171297
0.09256410 0.03897436 5.29767195
0.10717949 0.02435897 6.94436550
0.00487179 0.18025641 3.13776558
0.14615385 0.12179487 3.86130302
0.16076923 0.10717949 4.08954588
0.19000000 0.06820513 4.89167710
0.06333333 0.06820513 3.48906499
0.17538462 0.08769231 4.43020723
0.01948718 0.16076923 3.09961087
0.03410256 0.13153846 3.04147144
0.04871795 0.10230769 3.04686906
0.07794872 0.05358974 4.24473900
0.13153846 0.15102564 3.59503519
0.09256410 0.04384615 4.99313441
0.11692308 0.18512821 3.42422645
0.00487179 0.18512821 3.14729305
0.19000000 0.07307692 4.77620875
0.10717949 0.02923077 6.33822036
0.16076923 0.11205128 4.03849700
0.14615385 0.12666667 3.82382682
0.06333333 0.07307692 3.41156427
0.17538462 0.09256410 4.35509762
0.04871795 0.10717949 3.05068719
0.01948718 0.16564103 3.11055485
0.11692308 0.19000000 3.41766200
0.03410256 0.13641026 3.05415512
0.07794872 0.05846154 4.07226361
0.13153846 0.15589744 3.57594879
0.09256410 0.04871795 4.74130831
0.14615385 0.13153846 3.78967252
0.00487179 0.19000000 3.15647785
0.10717949 0.03410256 5.87380974
0.19000000 0.07794872 4.67342393
0.16076923 0.11692308 3.99187481
0.11692308 0.19487179 3.41192889
0.06333333 0.07794872 3.35032122
0.17538462 0.09743590 4.28698343
0.01948718 0.17051282 3.12106951
0.03410256 0.14128205 3.06637971
0.04871795 0.11205128 3.05601096
0.13153846 0.16076923 3.55869598
0.07794872 0.06333333 3.92859670
0.00487179 0.19487179 3.16534025
0.09256410 0.05358974 4.53043260
0.01948718 0.17538462 3.13118249
0.14615385 0.13641026 3.75852141
0.10717949 0.03897436 5.50517721
0.19000000 0.08282051 4.58136282
0.12179487 0.00487179 15.93540014
0.16076923 0.12179487 3.94922645
0.04871795 0.11692308 3.06242889
0.17538462 0.10230769 4.22500883
0.06333333 0.08282051 3.30216113
0.13153846 0.16564103 3.54310504
0.03410256 0.14615385 3.07816117
0.00974359 0.00487179 8.43393820
0.07794872 0.06820513 3.80871047
0.14615385 0.14128205 3.73009094
0.09256410 0.05846154 4.35224052
0.12179487 0.00974359 11.20543979
0.10717949 0.04384615 5.20492458
0.01948718 0.18025641 3.14091895
0.19000000 0.08769231 4.49846415
0.17538462 0.10717949 4.16845864
0.16076923 0.12666667 3.91015864
0.13153846 0.17051282 3.52902173
0.06333333 0.08769231 3.26452832
0.04871795 0.12179487 3.06962967
0.03410256 0.15102564 3.08951712
0.00974359 0.00974359 2.44982902
0.14615385 0.14615385 3.70412957
0.07794872 0.07307692 3.70859378
0.09256410 0.06333333 4.20068818
0.12179487 0.01461538 9.12769436
0.13153846 0.17538462 3.51630731
0.10717949 0.04871795 4.95560783
0.19000000 0.09256410 4.42346765
0.01948718 0.18512821 3.15030187
0.17538462 0.11205128 4.11672936
0.00974359 0.01461538 1.62152149
0.14615385 0.15102564 3.68041260
0.16076923 0.13153846 3.87432749
0.06333333 0.09256410 3.23536818
0.04871795 0.12666667 3.07737714
0.03410256 0.15589744 3.10046599
0.13153846 0.18025641 3.50483686
0.14615385 0.15589744 3.65873866
0.07794872 0.07794872 3.62498596
0.10717949 0.05358974 4.74553997
0.09256410 0.06820513 4.07120162
0.12179487 0.01948718 7.90472625
0.17538462 0.11692308 4.06930722
0.00974359 0.01948718 1.80570945
0.19000000 0.09743590 4.35534379
0.01948718 0.19000000 3.15935230
0.04871795 0.13153846 3.08549177
0.16076923 0.13641026 3.84143043
0.03410256 0.16076923 3.11102635
0.06333333 0.09743590 3.21303047
0.13153846 0.18512821 3.49449773
0.14615385 0.16076923 3.63892687
0.10717949 0.05846154 4.56655920
0.07794872 0.08282051 3.55520317
0.09256410 0.07307692 3.96021489
0.19000000 0.10230769 4.29324239
0.14615385 0.16564103 3.62081434
0.12179487 0.02435897 7.08184319
0.17538462 0.12179487 4.02575120
0.01948718 0.19487179 3.16808952
0.00974359 0.02435897 2.00713623
0.03410256 0.16564103 3.12121654
0.04871795 0.13641026 3.09383695
0.06333333 0.10230769 3.19619029
0.16076923 0.14128205 3.81119984
0.13153846 0.19000000 3.48518824
0.14615385 0.17051282 3.60425408
0.07794872 0.08769231 3.49701904
0.09256410 0.07794872 3.86487803
0.19000000 0.10717949 4.23645433
0.10717949 0.06333333 4.41276095
0.12179487 0.02923077 6.48333094
0.17538462 0.12666667 3.98567981
0.00974359 0.02923077 2.16272815
0.02435897 0.00487179 13.49678010
0.03410256 0.17051282 3.13105443
0.04871795 0.14128205 3.10230870
0.06333333 0.10717949 3.18378367
0.16076923 0.14615385 3.78339778
0.13153846 0.19487179 3.47681653
0.14615385 0.17538462 3.58911323
0.19000000 0.11205128 4.18438266
0.09256410 0.08282051 3.78286742
0.07794872 0.09256410 3.44857803
0.12179487 0.03410256 6.02519158
0.10717949 0.06820513 4.27973960
0.17538462 0.13153846 3.94876077
0.00974359 0.03410256 2.28321948
0.06333333 0.11205128 3.17495541
0.03410256 0.17538462 3.14055722
0.02435897 0.00974359 7.98144138
0.04871795 0.14615385 3.11082795
0.16076923 0.15102564 3.75781189
0.19000000 0.11692308 4.13652053
0.13641026 0.00487179 15.99701673
0.14615385 0.18025641 3.57527152
0.12179487 0.03897436 5.66163696
0.07794872 0.09743590 3.40832951
0.09256410 0.08769231 3.71225901
0.06333333 0.11692308 3.16901727
0.17538462 0.13641026 3.91470275
0.10717949 0.07307692 4.16411636
0.03410256 0.18025641 3.14974137
0.00974359 0.03897436 2.37944230
0.04871795 0.15102564 3.11933477
0.02435897 0.01461538 5.43770414
0.19000000 0.12179487 4.09243415
0.16076923 0.15589744 3.73425183
0.07794872 0.10230769 3.37497564
0.13641026 0.00974359 11.28456285
0.12179487 0.04384615 5.36535988
0.14615385 0.18512821 3.56261987
0.09256410 0.09256410 3.65144093
0.03410256 0.18512821 3.15862254
0.19000000 0.12666667 4.05174951
0.06333333 0.12179487 3.16541440
0.17538462 0.14128205 3.88324887
0.10717949 0.07794872 4.06323599
0.02435897 0.01948718 4.03168658
0.00974359 0.04384615 2.45856676
0.04871795 0.15589744 3.12778395
0.12179487 0.04871795 5.11896901
0.13641026 0.01461538 9.21853016
0.07794872 0.10717949 3.34742916
0.16076923 0.16076923 3.71254650
0.09256410 0.09743590 3.59905130
0.14615385 0.19000000 3.55105927
0.03410256 0.19000000 3.16721556
0.02435897 0.02435897 3.26940881
0.19000000 0.13153846 4.01414183
0.10717949 0.08282051 3.97496676
0.17538462 0.14615385 3.85417137
0.06333333 0.12666667 3.16369859
0.00974359 0.04871795 2.52522703
0.04871795 0.16076923 3.13614163
0.16076923 0.16564103 3.69254161
0.12179487 0.05358974 4.91081580
0.07794872 0.11205128 3.32477855
0.13641026 0.01948718 8.00445858
0.03410256 0.19487179 3.17553449
0.02435897 0.02923077 2.88902932
0.09256410 0.10230769 3.55393237
0.14615385 0.19487179 3.54049972
0.10717949 0.08769231 3.89756551
0.19000000 0.13641026 3.97932732
0.06333333 0.13153846 3.16350701
0.17538462 0.15102564 3.82726736
0.12179487 0.05846154 4.73277773
0.00974359 0.05358974 2.58249833
0.04871795 0.16564103 3.14438272
0.16076923 0.17051282 3.67409766
0.13641026 0.02435897 7.18872175
0.03897436 0.00487179 14.67225899
0.09256410 0.10717949 3.51509558
0.15102564 0.00487179 16.04655880
0.07794872 0.11692308 3.30625908
0.02435897 0.03410256 2.71819235
0.19000000 0.14128205 3.94705651
0.10717949 0.09256410 3.82958466
0.17538462 0.15589744 3.80235534
0.12179487 0.06333333 4.57899890
0.06333333 0.13641026 3.16454531
0.00974359 0.05846154 2.63249189
0.04871795 0.17051282 3.15248897
0.15102564 0.00974359 11.34805083
0.03897436 0.00974359 9.54998071
0.16076923 0.17538462 3.65708826
0.13641026 0.02923077 6.59610983
0.19000000 0.14615385 3.91710886
0.09256410 0.11205128 3.48169415
0.07794872 0.12179487 3.29122872
0.02435897 0.03897436 2.65362474
0.10717949 0.09743590 3.76980676
0.17538462 0.16076923 3.77927227
0.15102564 0.01461538 9.29129959
0.00974359 0.06333333 2.67670516
0.06333333 0.14128205 3.16657414
0.12179487 0.06820513 4.44513526
0.03897436 0.01461538 7.20568001
0.13641026 0.03410256 6.14289604
0.04871795 0.17538462 3.16044741
0.16076923 0.18025641 3.64139864
0.19000000 0.15102564 3.88928843
0.02435897 0.04384615 2.64064317
0.07794872 0.12666667 3.27914789
0.09256410 0.11692308 3.45300108
0.17538462 0.16564103 3.75787121
0.10717949 0.10230769 3.71719743
0.12179487 0.07307692 4.32788233
0.13641026 0.03897436 5.78344698
0.15102564 0.01948718 8.08425531
0.00974359 0.06820513 2.71623157
0.06333333 0.14615385 3.16939845
0.16076923 0.18512821 3.62692440
0.03897436 0.01948718 5.79619153
0.02435897 0.04871795 2.65211440
0.04871795 0.18025641 3.16824916
0.19000000 0.15589744 3.86342033
0.13641026 0.04384615 5.49054617
0.12179487 0.07794872 4.22466945
0.07794872 0.13153846 3.26956269
0.09256410 0.12179487 3.42839108
0.16076923 0.19000000 3.61357044
0.17538462 0.17051282 3.73801933
0.10717949 0.10717949 3.67087070
0.00974359 0.07307692 2.75189025
0.02435897 0.05358974 2.67479142
0.15102564 0.02435897 7.27415971
0.06333333 0.15102564 3.17285896
0.03897436 0.02435897 4.85819121
0.12179487 0.08282051 4.13345598
0.04871795 0.18512821 3.17588856
0.13641026 0.04871795 5.24685652
0.09256410 0.12666667 3.40732556
0.19000000 0.16076923 3.83934779
0.07794872 0.13641026 3.26209079
0.16076923 0.19487179 3.60124996
0.02435897 0.05846154 2.70216740
0.10717949 0.11205128 3.63006287
0.17538462 0.17538462 3.71959617
0.00974359 0.07794872 2.78430864
0.06333333 0.15589744 3.17682536
0.15102564 0.02923077 6.68621928
0.12179487 0.08769231 4.05259238
0.09256410 0.13153846 3.38934004
0.03897436 0.02923077 4.21212650
0.13641026 0.05358974 5.04076383
0.04871795 0.19000000 3.18336237
0.19000000 0.16564103 3.81692972
0.16564103 0.00487179 16.08725818
0.15102564 0.03410256 6.23693649
0.07794872 0.14128205 3.25640970
0.06333333 0.16076923 3.18119084
0.02435897 0.06333333 2.73101729
0.10717949 0.11692308 3.59411240
0.09256410 0.13641026 3.37403344
0.17538462 0.18025641 3.70249228
0.00974359 0.08282051 2.81397680
0.12179487 0.09256410 3.98072359
0.03897436 0.03410256 3.76606148
0.13641026 0.05846154 4.86417091
0.04871795 0.19487179 3.19066931
0.16564103 0.00974359 11.40011910
0.19000000 0.17051282 3.79603871
0.09256410 0.14128205 3.36105910
0.10717949 0.12179487 3.56244400
0.17538462 0.18512821 3.68660795
0.15102564 0.03897436 5.88081387
0.06333333 0.16564103 3.18586773
0.07794872 0.14615385 3.25224705
0.02435897 0.06820513 2.75974393
0.00974359 0.08769231 2.84128412
0.12179487 0.09743590 3.91672054
0.03897436 0.03897436 3.46176275
0.05358974 0.00487179 15.18809699
0.19000000 0.17538462 3.77655935
0.13641026 0.06333333 4.71124521
0.17538462 0.19000000 3.67185215
0.16564103 0.01461538 9.35090015
0.07794872 0.15102564 3.24937243
0.09256410 0.14615385 3.35011700
0.06333333 0.17051282 3.19078398
0.10717949 0.12666667 3.53455584
0.15102564 0.04384615 5.59071868
0.02435897 0.07307692 2.78757500
0.12179487 0.10230769 3.85963090
0.03897436 0.04384615 3.25780683
0.00974359 0.09256410 2.86654467
0.07794872 0.15589744 3.24759060
0.05358974 0.00974359 10.23278624
0.17538462 0.19487179 3.65814167
0.13641026 0.06820513 4.57766854
0.19000000 0.18025641 3.75838676
0.16564103 0.01948718 8.14954165
0.09256410 0.15102564 3.34094723
0.06333333 0.17538462 3.19588031
0.12179487 0.10717949 3.80864298
0.10717949 0.13153846 3.51000912
0.03897436 0.04871795 3.12385821
0.15102564 0.04871795 5.34936652
0.07794872 0.16076923 3.24673591
0.02435897 0.07794872 2.81416328
0.00974359 0.09743590 2.89001519
0.18025641 0.00487179 16.12128800
0.13641026 0.07307692 4.46016718
0.05358974 0.01461538 8.00070261
0.19000000 0.18512821 3.74142541
0.09256410 0.15589744 3.33332434
0.16564103 0.02435897 7.34400439
0.12179487 0.11205128 3.76305887
0.10717949 0.13641026 3.48841937
0.03897436 0.05358974 3.03802401
0.06333333 0.18025641 3.20110794
0.07794872 0.16564103 3.24666756
0.15102564 0.05358974 5.14517707
0.02435897 0.08282051 2.83938257
0.18025641 0.00974359 11.44359329
0.05358974 0.01948718 6.66192277
0.13641026 0.07794872 4.35620679
0.00974359 0.10230769 2.91190806
0.12179487 0.11692308 3.72227406
0.09256410 0.16076923 3.32705256
0.19000000 0.19000000 3.72558807
0.16564103 0.02923077 6.75984235
0.10717949 0.14128205 3.46944914
0.06333333 0.18512821 3.20642669
0.02435897 0.08769231 2.86322102
0.03897436 0.05846154 2.98490159
0.07794872 0.17051282 3.24726568
0.15102564 0.05846154 4.97007591
0.12179487 0.12179487 3.68576186
0.05358974 0.02435897 5.75239304
0.18025641 0.01461538 9.40060730
0.13641026 0.08282051 4.26378830
0.00974359 0.10717949 2.93240083
0.09256410 0.16564103 3.32196166
0.06333333 0.19000000 3.21180351
0.19000000 0.19487179 3.71079493
0.16564103 0.03410256 6.31375194
0.02435897 0.09256410 2.88572446
0.10717949 0.14615385 3.45280180
0.12179487 0.12666667 3.65306102
0.03897436 0.06333333 2.95388345
0.15102564 0.06333333 4.81824753
0.09256410 0.17051282 3.31790345
0.06333333 0.19487179 3.21721121
0.07794872 0.17538462 3.24842809
0.05358974 0.02923077 5.09348272
0.13641026 0.08769231 4.18130777
0.18025641 0.01948718 8.20394081
0.00974359 0.11205128 2.95164339
0.10717949 0.15102564 3.43821629
0.06820513 0.00487179 15.47736992
0.03897436 0.06820513 2.93776028
0.16564103 0.03897436 5.96035325
0.02435897 0.09743590 2.90696582
0.12179487 0.13153846 3.62376600
0.09256410 0.17538462 3.31474877
0.15102564 0.06820513 4.68538864
0.07794872 0.18025641 3.25006755
0.05358974 0.03410256 4.59993793
0.13641026 0.09256410 4.10745827
0.06820513 0.00974359 10.61196479
0.03897436 0.07307692 2.93166006
0.16564103 0.04384615 5.67258820
0.18025641 0.02435897 7.40215937
0.00974359 0.11692308 2.96976332
0.10717949 0.15589744 3.42546251
0.06820513 0.01461538 8.44187015
0.03897436 0.07794872 2.93229090
0.12179487 0.13641026 3.59751905
0.02435897 0.10230769 2.92702876
0.16564103 0.04871795 5.43322115
0.09256410 0.18025641 3.31238492
0.15102564 0.07307692 4.56824070
0.07794872 0.18512821 3.25210947
0.05358974 0.03897436 4.22442374
0.13641026 0.09743590 4.04115983
0.10717949 0.16076923 3.41433746
0.03897436 0.08282051 2.93742135
0.12179487 0.14128205 3.57400366
0.18025641 0.02923077 6.82111038
0.00974359 0.12179487 2.98687012
0.06820513 0.01948718 7.14860860
0.02435897 0.10717949 2.94599880
0.10717949 0.16564103 3.40466182
0.16564103 0.05358974 5.23070415
0.18025641 0.03410256 6.37765545
0.09256410 0.18512821 3.31071339
0.03897436 0.08769231 2.94553117
0.05358974 0.04384615 3.93716894
0.06820513 0.02435897 6.27058980
0.15102564 0.07794872 4.46428634
0.00974359 0.12666667 3.00305841
0.07794872 0.19000000 3.25449000
0.13641026 0.10230769 3.98150873
0.12179487 0.14615385 3.55293917
0.05358974 0.04871795 3.71750291
0.16564103 0.05846154 5.05698471
0.07794872 0.19487179 3.25715442
0.10717949 0.17051282 3.39627703
0.02435897 0.11205128 2.96395876
0.18025641 0.03897436 6.02651605
0.03897436 0.09256410 2.95557893
0.00974359 0.13153846 3.01841047
0.15102564 0.08282051 4.37154589
0.09256410 0.19000000 3.30964804
0.06820513 0.02923077 5.62939375
0.13641026 0.10717949 3.92774012
0.05358974 0.05358974 3.55008866
0.12179487 0.15102564 3.53407622
0.02435897 0.11692308 2.98098657
0.16564103 0.06333333 4.90626275
0.08282051 0.00487179 15.66236899
0.03897436 0.09743590 2.96684752
0.00974359 0.13641026 3.03299832
0.10717949 0.17538462 3.38904269
0.15102564 0.08769231 4.28843743
0.18025641 0.04384615 5.74069976
0.13641026 0.11205128 3.87920021
0.06820513 0.03410256 5.13993107
0.09256410 0.19487179 3.30911339
0.16564103 0.06820513 4.77424667
0.05358974 0.05846154 3.42313565
0.12179487 0.15589744 3.51719286
0.03897436 0.10230769 2.97884118
0.10717949 0.18025641 3.38283441
0.02435897 0.12179487 2.99715433
0.08282051 0.00974359 10.85275627
0.00974359 0.14128205 3.04688530
0.18025641 0.04871795 5.50301489
0.06820513 0.03897436 4.75588271
0.05358974 0.06333333 3.32745685
0.09743590 0.00487179 15.79083760
0.15102564 0.09256410 4.21367832
0.13641026 0.11692308 3.83532532
0.16564103 0.07307692 4.65768790
0.18025641 0.05358974 5.30194347
0.12179487 0.16076923 3.50209122
0.05358974 0.06820513 3.25588540
0.03897436 0.10717949 2.99121633
0.02435897 0.12666667 3.01252806
0.10717949 0.18512821 3.37754182
0.00974359 0.14615385 3.06012741
0.06820513 0.04384615 4.44944770
0.08282051 0.01461538 8.72099369
0.16564103 0.07794872 4.55407864
0.18025641 0.05846154 5.12945379
0.13641026 0.12179487 3.79562569
0.09743590 0.00974359 11.01911731
0.15102564 0.09743590 4.14621470
0.05358974 0.07307692 3.20285326
0.06820513 0.04871795 4.20253847
0.16564103 0.08282051 4.46144935
0.12179487 0.16564103 3.48859469
0.03897436 0.11205128 3.00373494
0.18025641 0.06333333 4.97976043
0.02435897 0.13153846 3.02716796
0.00974359 0.15102564 3.07277441
0.10717949 0.19000000 3.37306689
0.05358974 0.07794872 3.16405715
0.08282051 0.01948718 7.45680636
0.16564103 0.08769231 4.37822926
0.13641026 0.12666667 3.75967312
