x,y
4.66400000,1.00000000
4.66800000,1.00000000
4.67200000,1.00000000
4.67600000,1.00000000
4.68000000,1.00000000
4.68400000,1.00000000
4.68800000,1.00000000
4.69200000,1.00000000
4.69600000,1.00000000
4.70000000,1.00000000
4.70400000,1.00000000
4.70800000,1.00000000
4.71200000,1.00000000
4.71600000,1.00000000
4.72000000,1.00000000
4.72400000,1.00000000
4.72800000,1.00000000
4.73200000,1.00000000
4.73600000,1.00000000
4.74000000,1.00000000
4.74400000,1.00000000
4.74800000,1.00000000
4.75200000,1.00000000
4.75600000,1.00000000
4.76000000,1.00000000
4.76400000,1.00000000
4.76800000,1.00000000
4.77200000,1.00000000
4.77600000,1.00000000
4.78000000,1.00000000
4.78400000,1.00000000
4.78800000,1.00000000
4.79200000,1.00000000
4.79600000,1.00000000
4.80000000,1.00000000
4.80400000,1.00000000
4.80800000,1.00000000
4.81200000,1.00000000
4.81600000,1.00000000
4.82000000,1.00000000
4.82400000,1.00000000
4.82800000,1.00000000
4.83200000,1.00000000
4.83600000,1.00000000
4.84000000,1.00000000
4.84400000,1.00000000
4.84800000,1.00000000
4.85200000,1.00000000
4.85600000,1.00000000
4.86000000,1.00000000
4.86400000,1.00000000
4.86800000,1.00000000
4.87200000,1.00000000
4.87600000,1.00000000
4.88000000,1.00000000
4.88400000,1.00000000
4.88800000,1.00000000
4.89200000,1.00000000
4.89600000,1.00000000
4.90000000,1.00000000
4.90400000,1.00000000
4.90800000,1.00000000
4.91200000,1.00000000
4.91600000,1.00000000
4.92000000,1.00000000
4.92400000,1.00000000
4.92800000,1.00000000
4.93200000,1.00000000
4.93600000,1.00000000
4.94000000,1.00000000
4.94400000,1.00000000
4.94800000,1.00000000
4.95200000,1.00000000
4.95600000,1.00000000
4.96000000,1.00000000
4.96400000,1.00000000
4.96800000,1.00000000
4.97200000,1.00000000
4.97600000,1.00000000
4.98000000,1.00000000
4.98400000,1.00000000
4.98800000,1.00000000
4.99200000,1.00000000
4.99600000,1.00000000
5.00000000,1.00000000
5.00400000,1.00000000
5.00800000,1.00000000
5.01200000,1.00000000
5.01600000,1.00000000
5.02000000,1.00000000
5.02400000,1.00000000
5.02800000,1.00000000
5.03200000,1.00000000
5.03600000,1.00000000
5.04000000,1.00000000
5.04400000,1.00000000
5.04800000,1.00000000
5.05200000,1.00000000
5.05600000,1.00000000
5.06000000,1.00000000
5.06400000,1.00000000
5.06800000,1.00000000
5.07200000,1.00000000
5.07600000,1.00000000
5.08000000,1.00000000
5.08400000,1.00000000
5.08800000,1.00000000
5.09200000,1.00000000
5.09600000,1.00000000
5.10000000,1.00000000
5.10400000,1.00000000
5.10800000,1.00000000
5.11200000,1.00000000
5.11600000,1.00000000
5.12000000,1.00000000
5.12400000,1.00000000
5.12800000,1.00000000
5.13200000,1.00000000
5.13600000,1.00000000
5.14000000,1.00000000
5.14400000,1.00000000
5.14800000,1.00000000
5.15200000,1.00000000
5.15600000,1.00000000
5.16000000,1.00000000
5.16400000,1.00000000
5.16800000,1.00000000
5.17200000,1.00000000
5.17600000,1.00000000
5.18000000,1.00000000
5.18400000,1.00000000
5.18800000,1.00000000
5.19200000,1.00000000
5.19600000,1.00000000
5.20000000,1.00000000
5.20400000,1.00000000
5.20800000,1.00000000
5.21200000,1.00000000
5.21600000,1.00000000
5.22000000,1.00000000
5.22400000,1.00000000
5.22800000,1.00000000
5.23200000,1.00000000
5.23600000,1.00000000
5.24000000,1.00000000
5.24400000,1.00000000
5.24800000,1.00000000
5.25200000,1.00000000
5.25600000,1.00000000
5.26000000,1.00000000
5.26400000,1.00000000
5.26800000,1.00000000
5.27200000,1.00000000
5.27600000,1.00000000
5.28000000,1.00000000
5.28400000,1.00000000
5.28800000,1.00000000
5.29200000,1.00000000
5.29600000,1.00000000
5.30000000,1.00000000
5.30400000,1.00000000
5.30800000,1.00000000
5.31200000,1.00000000
5.31600000,1.00000000
5.32000000,1.00000000
5.32400000,1.00000000
5.32800000,1.00000000
5.33200000,1.00000000
5.33600000,1.00000000
5.34000000,1.00000000
5.34400000,1.00000000
5.34800000,1.00000000
5.35200000,1.00000000
5.35600000,1.00000000
5.36000000,1.00000000
5.36400000,1.00000000
5.36800000,1.00000000
5.37200000,1.00000000
5.37600000,1.00000000
5.38000000,1.00000000
5.38400000,1.00000000
5.38800000,1.00000000
5.39200000,1.00000000
5.39600000,1.00000000
5.40000000,1.00000000
5.40400000,1.00000000
5.40800000,1.00000000
5.41200000,1.00000000
5.41600000,1.00000000
5.42000000,1.00000000
5.42400000,1.00000000
5.42800000,1.00000000
5.43200000,1.00000000
5.43600000,1.00000000
5.44000000,1.00000000
5.44400000,1.00000000
5.44800000,1.00000000
5.45200000,1.00000000
5.45600000,1.00000000
5.46000000,1.00000000
5.46400000,1.00000000
5.46800000,1.00000000
5.47200000,1.00000000
5.47600000,1.00000000
5.48000000,1.00000000
5.48400000,1.00000000
5.48800000,1.00000000
5.49200000,1.00000000
5.49600000,1.00000000
5.50000000,1.00000000
5.50400000,1.00000000
5.50800000,1.00000000
5.51200000,1.00000000
5.51600000,1.00000000
5.52000000,1.00000000
5.52400000,1.00000000
5.52800000,1.00000000
5.53200000,1.00000000
5.53600000,1.00000000
5.54000000,1.00000000
5.54400000,1.00000000
5.54800000,1.00000000
5.55200000,1.00000000
5.55600000,1.00000000
5.56000000,1.00000000
5.56400000,1.00000000
5.56800000,1.00000000
5.57200000,1.00000000
5.57600000,1.00000000
5.58000000,1.00000000
5.58400000,1.00000000
5.58800000,1.00000000
5.59200000,1.00000000
5.59600000,1.00000000
5.60000000,1.00000000
5.60400000,1.00000000
5.60800000,1.00000000
5.61200000,1.00000000
5.61600000,1.00000000
5.62000000,1.00000000
5.62400000,1.00000000
5.62800000,1.00000000
5.63200000,1.00000000
5.63600000,1.00000000
5.64000000,1.00000000
5.64400000,1.00000000
5.64800000,1.00000000
5.65200000,1.00000000
5.65600000,1.00000000
5.66000000,1.00000000
5.66400000,1.00000000
5.66800000,1.00000000
5.67200000,1.00000000
5.67600000,1.00000000
5.68000000,1.00000000
5.68400000,1.00000000
5.68800000,1.00000000
5.69200000,1.00000000
5.69600000,1.00000000
5.70000000,1.00000000
5.70400000,1.00000000
5.70800000,1.00000000
5.71200000,1.00000000
5.71600000,1.00000000
5.72000000,1.00000000
5.72400000,1.00000000
5.72800000,1.00000000
5.73200000,1.00000000
5.73600000,1.00000000
5.74000000,1.00000000
5.74400000,1.00000000
5.74800000,1.00000000
5.75200000,1.00000000
5.75600000,1.00000000
5.76000000,1.00000000
5.76400000,1.00000000
5.76800000,1.00000000
5.77200000,1.00000000
5.77600000,1.00000000
5.78000000,1.00000000
5.78400000,1.00000000
5.78800000,1.00000000
5.79200000,1.00000000
5.79600000,1.00000000
5.80000000,1.00000000
5.80400000,1.00000000
5.80800000,1.00000000
5.81200000,1.00000000
5.81600000,1.00000000
5.82000000,1.00000000
5.82400000,1.00000000
5.82800000,1.00000000
5.83200000,1.00000000
5.83600000,1.00000000
5.84000000,1.00000000
5.84400000,1.00000000
5.84800000,1.00000000
5.85200000,1.00000000
5.85600000,1.00000000
5.86000000,1.00000000
5.86400000,1.00000000
5.86800000,1.00000000
5.87200000,1.00000000
5.87600000,1.00000000
5.88000000,1.00000000
5.88400000,1.00000000
5.88800000,1.00000000
5.89200000,1.00000000
5.89600000,1.00000000
5.90000000,1.00000000
5.90400000,1.00000000
5.90800000,1.00000000
5.91200000,1.00000000
5.91600000,1.00000000
5.92000000,1.00000000
5.92400000,1.00000000
5.92800000,1.00000000
5.93200000,1.00000000
5.93600000,1.00000000
5.94000000,1.00000000
5.94400000,1.00000000
5.94800000,1.00000000
5.95200000,1.00000000
5.95600000,1.00000000
5.96000000,1.00000000
5.96400000,1.00000000
5.96800000,1.00000000
5.97200000,1.00000000
5.97600000,1.00000000
5.98000000,1.00000000
5.98400000,1.00000000
5.98800000,1.00000000
5.99200000,1.00000000
5.99600000,1.00000000
6.00000000,1.00000000
6.00400000,1.00000000
6.00800000,1.00000000
6.01200000,1.00000000
6.01600000,1.00000000
6.02000000,1.00000000
6.02400000,1.00000000
6.02800000,1.00000000
6.03200000,1.00000000
6.03600000,1.00000000
6.04000000,1.00000000
6.04400000,1.00000000
6.04800000,1.00000000
6.05200000,1.00000000
6.05600000,1.00000000
6.06000000,1.00000000
6.06400000,1.00000000
6.06800000,1.00000000
6.07200000,1.00000000
6.07600000,1.00000000
6.08000000,1.00000000
6.08400000,1.00000000
6.08800000,1.00000000
6.09200000,1.00000000
6.09600000,1.00000000
6.10000000,1.00000000
6.10400000,1.00000000
6.10800000,1.00000000
6.11200000,1.00000000
6.11600000,1.00000000
6.12000000,1.00000000
6.12400000,1.00000000
6.12800000,1.00000000
6.13200000,1.00000000
6.13600000,1.00000000
6.14000000,1.00000000
6.14400000,1.00000000
6.14800000,1.00000000
6.15200000,1.00000000
6.15600000,1.00000000
6.16000000,1.00000000
6.16400000,1.00000000
6.16800000,1.00000000
6.17200000,1.00000000
6.17600000,1.00000000
6.18000000,1.00000000
6.18400000,1.00000000
6.18800000,1.00000000
6.19200000,1.00000000
6.19600000,1.00000000
6.20000000,1.00000000
6.20400000,1.00000000
6.20800000,1.00000000
6.21200000,1.00000000
6.21600000,1.00000000
6.22000000,1.00000000
6.22400000,1.00000000
6.22800000,1.00000000
6.23200000,1.00000000
6.23600000,1.00000000
6.24000000,1.00000000
6.24400000,1.00000000
6.24800000,1.00000000
6.25200000,1.00000000
6.25600000,1.00000000
6.26000000,1.00000000
6.26400000,1.00000000
6.26800000,1.00000000
6.27200000,1.00000000
6.27600000,1.00000000
6.28000000,1.00000000
6.28400000,1.00000000
6.28800000,1.00000000
6.29200000,1.00000000
6.29600000,1.00000000
6.30000000,1.00000000
6.30400000,1.00000000
6.30800000,1.00000000
6.31200000,1.00000000
6.31600000,1.00000000
6.32000000,1.00000000
6.32400000,1.00000000
6.32800000,1.00000000
6.33200000,1.00000000
6.33600000,1.00000000
6.34000000,1.00000000
6.34400000,1.00000000
6.34800000,1.00000000
6.35200000,1.00000000
6.35600000,1.00000000
6.36000000,1.00000000
6.36400000,1.00000000
6.36800000,1.00000000
6.37200000,1.00000000
6.37600000,1.00000000
6.38000000,1.00000000
6.38400000,1.00000000
6.38800000,1.00000000
6.39200000,1.00000000
6.39600000,1.00000000
6.40000000,1.00000000
6.40400000,1.00000000
6.40800000,1.00000000
6.41200000,1.00000000
6.41600000,1.00000000
6.42000000,1.00000000
6.42400000,1.00000000
6.42800000,1.00000000
6.43200000,1.00000000
6.43600000,1.00000000
6.44000000,1.00000000
6.44400000,1.00000000
6.44800000,1.00000000
6.45200000,1.00000000
6.45600000,1.00000000
6.46000000,1.00000000
6.46400000,1.00000000
6.46800000,1.00000000
6.47200000,1.00000000
6.47600000,1.00000000
6.48000000,1.00000000
6.48400000,1.00000000
6.48800000,1.00000000
6.49200000,1.00000000
6.49600000,1.00000000
6.50000000,1.00000000
6.50400000,1.00000000
6.50800000,1.00000000
6.51200000,1.00000000
6.51600000,1.00000000
6.52000000,1.00000000
6.52400000,1.00000000
6.52800000,1.00000000
6.53200000,1.00000000
6.53600000,1.00000000
6.54000000,1.00000000
6.54400000,1.00000000
6.54800000,1.00000000
6.55200000,1.00000000
6.55600000,1.00000000
6.56000000,1.00000000
6.56400000,1.00000000
6.56800000,1.00000000
6.57200000,1.00000000
6.57600000,1.00000000
6.58000000,1.00000000
6.58400000,1.00000000
6.58800000,1.00000000
6.59200000,1.00000000
6.59600000,1.00000000
6.60000000,1.00000000
6.60400000,1.00000000
6.60800000,1.00000000
6.61200000,1.00000000
6.61600000,1.00000000
6.62000000,1.00000000
6.62400000,1.00000000
6.62800000,1.00000000
6.63200000,1.00000000
6.63600000,1.00000000
6.64000000,1.00000000
6.64400000,1.00000000
6.64800000,1.00000000
6.65200000,1.00000000
6.65600000,1.00000000
6.66000000,1.00000000
6.66400000,1.00000000
6.66800000,1.00000000
6.67200000,1.00000000
6.67600000,1.00000000
6.68000000,1.00000000
6.68400000,1.00000000
6.68800000,1.00000000
6.69200000,1.00000000
6.69600000,1.00000000
6.70000000,1.00000000
6.70400000,1.00000000
6.70800000,1.00000000
6.71200000,1.00000000
6.71600000,1.00000000
6.72000000,1.00000000
6.72400000,1.00000000
6.72800000,1.00000000
6.73200000,1.00000000
6.73600000,1.00000000
6.74000000,1.00000000
6.74400000,1.00000000
6.74800000,1.00000000
6.75200000,1.00000000
6.75600000,1.00000000
6.76000000,1.00000000
6.76400000,1.00000000
6.76800000,1.00000000
6.77200000,1.00000000
6.77600000,1.00000000
6.78000000,1.00000000
6.78400000,1.00000000
6.78800000,1.00000000
6.79200000,1.00000000
6.79600000,1.00000000
6.80000000,1.00000000
6.80400000,1.00000000
6.80800000,1.00000000
6.81200000,1.00000000
6.81600000,1.00000000
6.82000000,1.00000000
6.82400000,1.00000000
6.82800000,1.00000000
6.83200000,1.00000000
6.83600000,1.00000000
6.84000000,1.00000000
6.84400000,1.00000000
6.84800000,1.00000000
6.85200000,1.00000000
6.85600000,1.00000000
6.86000000,1.00000000
6.86400000,1.00000000
6.86800000,1.00000000
6.87200000,1.00000000
6.87600000,1.00000000
6.88000000,1.00000000
6.88400000,1.00000000
6.88800000,1.00000000
6.89200000,1.00000000
6.89600000,1.00000000
6.90000000,1.00000000
6.90400000,1.00000000
6.90800000,1.00000000
6.91200000,1.00000000
6.91600000,1.00000000
6.92000000,1.00000000
6.92400000,1.00000000
6.92800000,1.00000000
6.93200000,1.00000000
6.93600000,1.00000000
6.94000000,1.00000000
6.94400000,1.00000000
6.94800000,1.00000000
6.95200000,1.00000000
6.95600000,1.00000000
6.96000000,1.00000000
6.96400000,1.00000000
6.96800000,1.00000000
6.97200000,1.00000000
6.97600000,1.00000000
6.98000000,1.00000000
6.98400000,1.00000000
6.98800000,1.00000000
6.99200000,1.00000000
6.99600000,1.00000000
7.00000000,1.00000000
7.00400000,1.00000000
7.00800000,1.00000000
7.01200000,1.00000000
7.01600000,1.00000000
7.02000000,1.00000000
7.02400000,1.00000000
7.02800000,1.00000000
7.03200000,1.00000000
7.03600000,1.00000000
7.04000000,1.00000000
7.04400000,1.00000000
7.04800000,1.00000000
7.05200000,1.00000000
7.05600000,1.00000000
7.06000000,1.00000000
7.06400000,1.00000000
7.06800000,1.00000000
7.07200000,1.00000000
7.07600000,1.00000000
7.08000000,1.00000000
7.08400000,1.00000000
7.08800000,1.00000000
7.09200000,1.00000000
7.09600000,1.00000000
7.10000000,1.00000000
7.10400000,1.00000000
7.10800000,1.00000000
7.11200000,1.00000000
7.11600000,1.00000000
7.12000000,1.00000000
7.12400000,1.00000000
7.12800000,1.00000000
7.13200000,1.00000000
7.13600000,1.00000000
7.14000000,1.00000000
7.14400000,1.00000000
7.14800000,1.00000000
7.15200000,1.00000000
7.15600000,1.00000000
7.16000000,1.00000000
7.16400000,1.00000000
7.16800000,1.00000000
7.17200000,1.00000000
7.17600000,1.00000000
7.18000000,1.00000000
7.18400000,1.00000000
7.18800000,1.00000000
7.19200000,1.00000000
7.19600000,1.00000000
7.20000000,1.00000000
7.20400000,1.00000000
7.20800000,1.00000000
7.21200000,1.00000000
7.21600000,1.00000000
7.22000000,1.00000000
7.22400000,1.00000000
7.22800000,1.00000000
7.23200000,1.00000000
7.23600000,1.00000000
7.24000000,1.00000000
7.24400000,1.00000000
7.24800000,1.00000000
7.25200000,1.00000000
7.25600000,1.00000000
7.26000000,1.00000000
7.26400000,1.00000000
7.26800000,1.00000000
7.27200000,1.00000000
7.27600000,1.00000000
7.28000000,1.00000000
7.28400000,1.00000000
7.28800000,1.00000000
7.29200000,1.00000000
7.29600000,1.00000000
7.30000000,1.00000000
7.30400000,1.00000000
7.30800000,1.00000000
7.31200000,1.00000000
7.31600000,1.00000000
7.32000000,1.00000000
7.32400000,1.00000000
7.32800000,1.00000000
7.33200000,1.00000000
7.33600000,1.00000000
7.34000000,1.00000000
7.34400000,1.00000000
7.34800000,1.00000000
7.35200000,1.00000000
7.35600000,1.00000000
7.36000000,1.00000000
7.36400000,1.00000000
7.36800000,1.00000000
7.37200000,1.00000000
7.37600000,1.00000000
7.38000000,1.00000000
7.38400000,1.00000000
7.38800000,1.00000000
7.39200000,1.00000000
7.39600000,1.00000000
7.40000000,1.00000000
7.40400000,1.00000000
7.40800000,1.00000000
7.41200000,1.00000000
7.41600000,1.00000000
7.42000000,1.00000000
7.42400000,1.00000000
7.42800000,1.00000000
7.43200000,1.00000000
7.43600000,1.00000000
7.44000000,1.00000000
7.44400000,1.00000000
7.44800000,1.00000000
7.45200000,1.00000000
7.45600000,1.00000000
7.46000000,1.00000000
7.46400000,1.00000000
7.46800000,1.00000000
7.47200000,1.00000000
7.47600000,1.00000000
7.48000000,1.00000000
7.48400000,1.00000000
7.48800000,1.00000000
7.49200000,1.00000000
7.49600000,1.00000000
7.50000000,1.00000000
7.50400000,1.00000000
7.50800000,1.00000000
7.51200000,1.00000000
7.51600000,1.00000000
7.52000000,1.00000000
7.52400000,1.00000000
7.52800000,1.00000000
7.53200000,1.00000000
7.53600000,1.00000000
7.54000000,1.00000000
7.54400000,1.00000000
7.54800000,1.00000000
7.55200000,1.00000000
7.55600000,1.00000000
7.56000000,1.00000000
7.56400000,1.00000000
7.56800000,1.00000000
7.57200000,1.00000000
7.57600000,1.00000000
7.58000000,1.00000000
7.58400000,1.00000000
7.58800000,1.00000000
7.59200000,1.00000000
7.59600000,1.00000000
7.60000000,1.00000000
7.60400000,1.00000000
7.60800000,1.00000000
7.61200000,1.00000000
7.61600000,1.00000000
7.62000000,1.00000000
7.62400000,1.00000000
7.62800000,1.00000000
7.63200000,1.00000000
7.63600000,1.00000000
7.64000000,1.00000000
7.64400000,1.00000000
7.64800000,1.00000000
7.65200000,1.00000000
7.65600000,1.00000000
7.66000000,1.00000000
7.66400000,1.00000000
7.66800000,1.00000000
7.67200000,1.00000000
7.67600000,1.00000000
7.68000000,1.00000000
7.68400000,1.00000000
7.68800000,1.00000000
7.69200000,1.00000000
7.69600000,1.00000000
7.70000000,1.00000000
7.70400000,1.00000000
7.70800000,1.00000000
7.71200000,1.00000000
7.71600000,1.00000000
7.72000000,1.00000000
7.72400000,1.00000000
7.72800000,1.00000000
7.73200000,1.00000000
7.73600000,1.00000000
7.74000000,1.00000000
7.74400000,1.00000000
7.74800000,1.00000000
7.75200000,1.00000000
7.75600000,1.00000000
7.76000000,1.00000000
7.76400000,1.00000000
7.76800000,1.00000000
7.77200000,1.00000000
7.77600000,1.00000000
7.78000000,1.00000000
7.78400000,1.00000000
7.78800000,1.00000000
7.79200000,1.00000000
7.79600000,1.00000000
7.80000000,1.00000000
7.80400000,1.00000000
7.80800000,1.00000000
7.81200000,1.00000000
7.81600000,1.00000000
7.82000000,1.00000000
7.82400000,1.00000000
7.82800000,1.00000000
7.83200000,1.00000000
7.83600000,1.00000000
7.84000000,1.00000000
7.84400000,1.00000000
7.84800000,1.00000000
7.85200000,1.00000000
7.85600000,1.00000000
7.86000000,1.00000000
7.86400000,1.00000000
7.86800000,1.00000000
7.87200000,1.00000000
7.87600000,1.00000000
7.88000000,1.00000000
7.88400000,1.00000000
7.88800000,1.00000000
7.89200000,1.00000000
7.89600000,1.00000000
7.90000000,1.00000000
7.90400000,1.00000000
7.90800000,1.00000000
7.91200000,1.00000000
7.91600000,1.00000000
7.92000000,1.00000000
7.92400000,1.00000000
7.92800000,1.00000000
7.93200000,1.00000000
7.93600000,1.00000000
7.94000000,1.00000000
7.94400000,1.00000000
7.94800000,1.00000000
7.95200000,1.00000000
7.95600000,1.00000000
7.96000000,1.00000000
7.96400000,1.00000000
7.96800000,1.00000000
7.97200000,1.00000000
7.97600000,1.00000000
7.98000000,1.00000000
7.98400000,1.00000000
7.98800000,1.00000000
7.99200000,1.00000000
7.99600000,1.00000000
8.00000000,1.00000000
8.00400000,1.00000000
8.00800000,1.00000000
8.01200000,1.00000000
8.01600000,1.00000000
8.02000000,1.00000000
8.02400000,1.00000000
8.02800000,1.00000000
8.03200000,1.00000000
8.03600000,1.00000000
8.04000000,1.00000000
8.04400000,1.00000000
8.04800000,1.00000000
8.05200000,1.00000000
8.05600000,1.00000000
8.06000000,1.00000000
8.06400000,1.00000000
8.06800000,1.00000000
8.07200000,1.00000000
8.07600000,1.00000000
8.08000000,1.00000000
8.08400000,1.00000000
8.08800000,1.00000000
8.09200000,1.00000000
8.09600000,1.00000000
8.10000000,1.00000000
8.10400000,1.00000000
8.10800000,1.00000000
8.11200000,1.00000000
8.11600000,1.00000000
8.12000000,1.00000000
8.12400000,1.00000000
8.12800000,1.00000000
8.13200000,1.00000000
8.13600000,1.00000000
8.14000000,1.00000000
8.14400000,1.00000000
8.14800000,1.00000000
8.15200000,1.00000000
8.15600000,1.00000000
8.16000000,1.00000000
8.16400000,1.00000000
8.16800000,1.00000000
8.17200000,1.00000000
8.17600000,1.00000000
8.18000000,1.00000000
8.18400000,1.00000000
8.18800000,1.00000000
8.19200000,1.00000000
8.19600000,1.00000000
8.20000000,1.00000000
8.20400000,1.00000000
8.20800000,1.00000000
8.21200000,1.00000000
8.21600000,1.00000000
8.22000000,1.00000000
8.22400000,1.00000000
8.22800000,1.00000000
8.23200000,1.00000000
8.23600000,1.00000000
8.24000000,1.00000000
8.24400000,1.00000000
8.24800000,1.00000000
8.25200000,1.00000000
8.25600000,1.00000000
8.26000000,1.00000000
8.26400000,1.00000000
8.26800000,1.00000000
8.27200000,1.00000000
8.27600000,1.00000000
8.28000000,1.00000000
8.28400000,1.00000000
8.28800000,1.00000000
8.29200000,1.00000000
8.29600000,1.00000000
8.30000000,1.00000000
8.30400000,1.00000000
8.30800000,1.00000000
8.31200000,1.00000000
8.31600000,1.00000000
8.32000000,1.00000000
8.32400000,1.00000000
8.32800000,1.00000000
8.33200000,1.00000000
8.33600000,1.00000000
8.34000000,1.00000000
8.34400000,1.00000000
8.34800000,1.00000000
8.35200000,1.00000000
8.35600000,1.00000000
8.36000000,1.00000000
8.36400000,1.00000000
8.36800000,1.00000000
8.37200000,1.00000000
8.37600000,1.00000000
8.38000000,1.00000000
8.38400000,1.00000000
8.38800000,1.00000000
8.39200000,1.00000000
8.39600000,1.00000000
8.40000000,1.00000000
8.40400000,1.00000000
8.40800000,1.00000000
8.41200000,1.00000000
8.41600000,1.00000000
8.42000000,1.00000000
8.42400000,1.00000000
8.42800000,1.00000000
8.43200000,1.00000000
8.43600000,1.00000000
8.44000000,1.00000000
8.44400000,1.00000000
8.44800000,1.00000000
8.45200000,1.00000000
8.45600000,1.00000000
8.46000000,1.00000000
8.46400000,1.00000000
8.46800000,1.00000000
8.47200000,1.00000000
8.47600000,1.00000000
8.48000000,1.00000000
8.48400000,1.00000000
8.48800000,1.00000000
8.49200000,1.00000000
8.49600000,1.00000000
8.50000000,1.00000000
8.50400000,1.00000000
8.50800000,1.00000000
8.51200000,1.00000000
8.51600000,1.00000000
8.52000000,1.00000000
8.52400000,1.00000000
8.52800000,1.00000000
8.53200000,1.00000000
8.53600000,1.00000000
8.54000000,1.00000000
8.54400000,1.00000000
8.54800000,1.00000000
8.55200000,1.00000000
8.55600000,1.00000000
8.56000000,1.00000000
8.56400000,1.00000000
8.56800000,1.00000000
8.57200000,1.00000000
8.57600000,1.00000000
8.58000000,1.00000000
8.58400000,1.00000000
8.58800000,1.00000000
8.59200000,1.00000000
8.59600000,1.00000000
8.60000000,1.00000000
8.60400000,1.00000000
8.60800000,1.00000000
8.61200000,1.00000000
8.61600000,1.00000000
8.62000000,1.00000000
8.62400000,1.00000000
8.62800000,1.00000000
8.63200000,1.00000000
8.63600000,1.00000000
8.64000000,1.00000000
8.64400000,1.00000000
8.64800000,1.00000000
8.65200000,1.00000000
8.65600000,1.00000000
8.66000000,1.00000000
8.66400000,1.00000000
8.66800000,1.00000000
8.67200000,1.00000000
8.67600000,1.00000000
8.68000000,1.00000000
8.68400000,1.00000000
8.68800000,1.00000000
8.69200000,1.00000000
8.69600000,1.00000000
8.70000000,1.00000000
8.70400000,1.00000000
8.70800000,1.00000000
8.71200000,1.00000000
8.71600000,1.00000000
8.72000000,1.00000000
8.72400000,1.00000000
8.72800000,1.00000000
8.73200000,1.00000000
8.73600000,1.00000000
8.74000000,1.00000000
8.74400000,1.00000000
8.74800000,1.00000000
8.75200000,1.00000000
8.75600000,1.00000000
8.76000000,1.00000000
8.76400000,1.00000000
8.76800000,1.00000000
8.77200000,1.00000000
8.77600000,1.00000000
8.78000000,1.00000000
8.78400000,1.00000000
8.78800000,1.00000000
8.79200000,1.00000000
8.79600000,1.00000000
8.80000000,1.00000000
8.80400000,1.00000000
8.80800000,1.00000000
8.81200000,1.00000000
8.81600000,1.00000000
8.82000000,1.00000000
8.82400000,1.00000000
8.82800000,1.00000000
8.83200000,1.00000000
8.83600000,1.00000000
8.84000000,1.00000000
8.84400000,1.00000000
8.84800000,1.00000000
8.85200000,1.00000000
8.85600000,1.00000000
8.86000000,1.00000000
8.86400000,1.00000000
8.86800000,1.00000000
8.87200000,1.00000000
8.87600000,1.00000000
8.88000000,1.00000000
8.88400000,1.00000000
8.88800000,1.00000000
8.89200000,1.00000000
8.89600000,1.00000000
8.90000000,1.00000000
8.90400000,1.00000000
8.90800000,1.00000000
8.91200000,1.00000000
8.91600000,1.00000000
8.92000000,1.00000000
8.92400000,1.00000000
8.92800000,1.00000000
8.93200000,1.00000000
8.93600000,1.00000000
8.94000000,1.00000000
8.94400000,1.00000000
8.94800000,1.00000000
8.95200000,1.00000000
8.95600000,1.00000000
8.96000000,1.00000000
8.96400000,1.00000000
8.96800000,1.00000000
8.97200000,1.00000000
8.97600000,1.00000000
8.98000000,1.00000000
8.98400000,1.00000000
8.98800000,1.00000000
8.99200000,1.00000000
8.99600000,1.00000000
9.00000000,1.00000000
9.00400000,1.00000000
9.00800000,1.00000000
9.01200000,1.00000000
9.01600000,1.00000000
9.02000000,1.00000000
9.02400000,1.00000000
9.02800000,1.00000000
9.03200000,1.00000000
9.03600000,1.00000000
9.04000000,1.00000000
9.04400000,1.00000000
9.04800000,1.00000000
9.05200000,1.00000000
9.05600000,1.00000000
9.06000000,1.00000000
9.06400000,1.00000000
9.06800000,1.00000000
9.07200000,1.00000000
9.07600000,1.00000000
9.08000000,1.00000000
9.08400000,1.00000000
9.08800000,1.00000000
9.09200000,1.00000000
9.09600000,1.00000000
9.10000000,1.00000000
9.10400000,1.00000000
9.10800000,1.00000000
9.11200000,1.00000000
9.11600000,1.00000000
9.12000000,1.00000000
9.12400000,1.00000000
9.12800000,1.00000000
9.13200000,1.00000000
9.13600000,1.00000000
9.14000000,1.00000000
9.14400000,1.00000000
9.14800000,1.00000000
9.15200000,1.00000000
9.15600000,1.00000000
9.16000000,1.00000000
9.16400000,1.00000000
9.16800000,1.00000000
9.17200000,1.00000000
9.17600000,1.00000000
9.18000000,1.00000000
9.18400000,1.00000000
9.18800000,1.00000000
9.19200000,1.00000000
9.19600000,1.00000000
9.20000000,1.00000000
9.20400000,1.00000000
9.20800000,1.00000000
9.21200000,1.00000000
9.21600000,1.00000000
9.22000000,1.00000000
9.22400000,1.00000000
9.22800000,1.00000000
9.23200000,1.00000000
9.23600000,1.00000000
9.24000000,1.00000000
9.24400000,1.00000000
9.24800000,1.00000000
9.25200000,1.00000000
9.25600000,1.00000000
9.26000000,1.00000000
9.26400000,1.00000000
9.26800000,1.00000000
9.27200000,1.00000000
9.27600000,1.00000000
9.28000000,1.00000000
9.28400000,1.00000000
9.28800000,1.00000000
9.29200000,1.00000000
9.29600000,1.00000000
9.30000000,1.00000000
9.30400000,1.00000000
9.30800000,1.00000000
9.31200000,1.00000000
9.31600000,1.00000000
9.32000000,1.00000000
9.32400000,1.00000000
